19020118
21096692
22496896
24571154
27744680
30076088
31175164
33880472
34924704
41301888
47274360
51564920
58317276
61791824
65738312
68923552
72821928
73609824
78024504
82445192
92087096
102296752
109841544
104106168
115758448
113899360
108543472
112769072
120256160
124390192
134480224
147525568
145602464
146146144
140544144
136447584
138832112
136477904
138550288
140654140
142789939
144958170
147159325
149393903
151662413
153965370
156303297
158676725
161086192
163532247
166015445
168536349
171095532
173693577
176331071
179008616
181726818
184486296
187287676
190131593
193018696
195949638
198925085
201945714
205012211
208125272
211285604
214493924
217750962
221057458
224414162
227821836
231281256
234793205
238358483
241977899
245652275
249382445
253169257
257013571
260916259
264878209
268900321
272983507
277128695
281336827
285608859
289945760
294348516
298818127
303355607
307961989
312638317
317385654
322205078
327097684
332064583
337106903
342225789
347422405
352697930
358053562
363490519
369010034
374613362
380301775
386076565
391939044
397890543
403932415
410066030
416292784
422614088
429031381
435546118
442159780
448873869
455689910
462609451
469634063
476765342
484004909
491354406
498815503
506389895
514079303
521885473
529810177
537855216
546022417
554313635
562730753
571275683
579950365
588756771
597696900
606772782
615986479
625340085
634835722
644475549
654261753
664196559
674282223
684521035
694915321
705467441
716179793
727054810
738094960
749302753
760680734
772231486
